cik,ticker,name,cik_s
1831617,DSEY,"DIVERSEY HOLDINGS, LTD.",0001831617
1157408,LRN,"Stride, Inc.",0001157408
1654795,BBU,Brookfield Business Partners L.P.,0001654795
1754195,TCNNF,TRULIEVE CANNABIS CORP.,0001754195
1482512,HPP,"Hudson Pacific Properties, Inc.",0001482512
866729,SCHL,SCHOLASTIC CORPORATION,0000866729
1018840,ANF,Abercrombie & Fitch Co.,0001018840
1444380,NVRO,Nevro Corp.,0001444380
1731348,TLRY,"Tilray Brands, Inc.",0001731348
887905,LTC,LTC PROPERTIES INC,0000887905
1831915,CTKB,"Cytek Biosciences, Inc.",0001831915
1818093,SKIN,The Beauty Health Company,0001818093
1331284,DHT,"DHT HOLDINGS, INC.",0001331284
726854,CHCO,CITY HOLDING COMPANY,0000726854
1578732,MMI,"MARCUS & MILLICHAP, INC.",0001578732
1843586,OTLY,Oatly Group AB,0001843586
1643615,MEG,"Montrose Environmental Group, Inc.",0001643615
1529864,ENVA,"Enova International, Inc.",0001529864
1030469,OFG,OFG Bancorp,0001030469
1718227,ROAD,"Construction Partners, Inc.",0001718227
1389050,AROC,"Archrock, Inc.",0001389050
1070985,CXW,"CoreCivic, Inc.",0001070985
1835591,VZIO,VIZIO HOLDING CORP.,0001835591
1773427,SWTX,"SPRINGWORKS THERAPEUTICS, INC.",0001773427
66004,MSEX,MIDDLESEX WATER COMPANY,0000066004
1637873,ACVA,ACV Auctions Inc.,0001637873
910329,MED,"Medifast, Inc.",0000910329
1051512,TDS,"TELEPHONE AND DATA SYSTEMS, INC.",0001051512
1620280,UNIT,Uniti Group Inc.,0001620280
1856608,SOVO,"Sovos Brands, Inc",0001856608
1545654,ALEX,"ALEXANDER & BALDWIN, INC.",0001545654
1501570,VBTX,"VERITEX HOLDINGS, INC.",0001501570
1340122,CLMT,"Calumet Specialty Products Partners, L.P.",0001340122
314489,BUSE,FIRST BUSEY CORPORATION,0000314489
851310,HLIT,HARMONIC INC.,0000851310
1073748,YUMM,"YUMMIES, INC.",0001073748
907471,CASH,"PATHWARD FINANCIAL, INC.",0000907471
1815442,KYMR,"KYMERA THERAPEUTICS, INC.",0001815442
1479290,RVNC,"Revance Therapeutics, Inc.",0001479290
1297184,AMPH,"Amphastar Pharmaceuticals, Inc.",0001297184
1362468,ALGT,Allegiant Travel Co,0001362468
719220,STBA,S&T BANCORP INC.,0000719220
1435049,KDNY,"CHINOOK THERAPEUTICS, INC.",0001435049
912958,TIGO,MILLICOM INTERNATIONAL CELLULAR SA,0000912958
1526113,GNL,"Global Net Lease, Inc.",0001526113
931148,EAF,GRAFTECH INTERNATIONAL LTD.,0000931148
1318568,EVRI,EVERI HOLDINGS INC.,0001318568
1843762,EQRX,"EQRx, Inc.",0001843762
1861560,NUVL,"NUVALENT, INC.",0001861560
821483,PARR,"PAR PACIFIC HOLDINGS, INC.",0000821483
1373670,GRBK,"Green Brick Partners, Inc.",0001373670
1395937,SNDX,"Syndax Pharmaceuticals, Inc.",0001395937
1322422,HBM,HUDBAY MINERALS INC.,0001322422
1743759,CRSR,"Corsair Gaming, Inc.",0001743759
1508655,TSLX,"Sixth Street Specialty Lending, Inc.",0001508655
1599617,DNOW,NOW INC.,0001599617
26058,CTS,CTS CORPORATION,0000026058
712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP PA,0000712537
1464423,PMT,PennyMac Mortgage Investment Trust,0001464423
923796,GEO,"The GEO Group, Inc.",0000923796
1831359,JWSM,JAWS MUSTANG ACQUISITION CORPORATION,0001831359
1845337,DAWN,"DAY ONE BIOPHARMACEUTICALS, INC.",0001845337
1490978,SDGR,"Schrodinger, Inc.",0001490978
1762506,VIST,"Vista Energy, S.A.B. de C.V.",0001762506
1866692,AMPL,"AMPLITUDE, INC.",0001866692
1159167,IRBT,iROBOT CORPORATION,0001159167
102037,UVV,UNIVERSAL CORPORATION,0000102037
1724521,RCUS,"Arcus Biosciences, Inc.",0001724521
1669811,DFIN,"Donnelley Financial Solutions, Inc.",0001669811
1606498,AVNS,"AVANOS MEDICAL, INC.",0001606498
1577670,LADR,Ladder Capital Corp,0001577670
1828108,AUR,"Aurora Innovation, Inc.",0001828108
893949,MD,"Pediatrix Medical Group, Inc.",0000893949
1203464,IAG,IAMGOLD CORPORATION,0001203464
34782,SRCE,1st Source Corp,0000034782
1517175,CHEF,"CHEFS’ WAREHOUSE, INC.",0001517175
1462120,LOB,"LIVE OAK BANCSHARES, INC.",0001462120
1122491,BRFS,BRF S.A.,0001122491
1475841,NBHC,NATIONAL BANK HOLDINGS CORP,0001475841
1657573,XMTR,"XOMETRY, INC.",0001657573
1595974,MGNI,"MAGNITE, INC.",0001595974
1293282,TTGT,"TECHTARGET, INC.",0001293282
899923,MYGN,"MYRIAD GENETICS, INC.",0000899923
1771007,AFYA,AFYA LIMITED,0001771007
796505,CLFD,"Clearfield, Inc.",0000796505
846617,DCOM,"DIME COMMUNITY BANCSHARES, INC",0000846617
899629,AKR,ACADIA REALTY TRUST,0000899629
1069258,KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",0001069258
1414932,OCSL,Oaktree Specialty Lending Corporation,0001414932
1095146,ABIT,GAMEPLAN INC,0001095146
1399708,NVCN,Neovasc Inc.,0001399708
1853860,ERO,ERO COPPER CORP.,0001853860
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",0001529274
1829432,AAC,ARES ACQUISITION CORPORATION,0001829432
1004702,OCFC,OceanFirst Financial Corp,0001004702
1795589,KC,Kingsoft Cloud Holdings Limited,0001795589
1289877,SFL,SFL Corporation Ltd.,0001289877
1047340,FDP,FRESH DEL MONTE PRODUCE INC,0001047340
1705110,ANGI,Angi Inc.,0001705110
1358762,RETA,"Reata Pharmaceuticals, Inc.",0001358762
1841968,PX,"P10, Inc.",0001841968
811596,KALU,KAISER ALUMINUM CORPORATION,0000811596
1281895,RCKT,"Rocket Pharmaceuticals, Inc.",0001281895
1622194,DEA,"EASTERLY GOVERNMENT PROPERTIES, INC.",0001622194
48287,HNI,HNI Corporation,0000048287
1836833,PL,Planet Labs PBC,0001836833
1581280,TWST,Twist Bioscience Corporation,0001581280
1438533,TVTX,"TRAVERE THERAPEUTICS, INC.",0001438533
1022321,GEL,GENESIS ENERGY LP,0001022321
1068875,BCOR,"Avantax, Inc.",0001068875
1220754,MODV,ModivCare Inc.,0001220754
1172052,SAFT,"SAFETY INSURANCE GROUP, INC.",0001172052
310354,SXI,STANDEX INTERNATIONAL CORPDE,0000310354
1601830,RXRX,"RECURSION PHARMACEUTICALS, INC.",0001601830
1096691,PTNR,PARTNER COMMUNICATIONS CO LTD,0001096691
1029142,DVAX,Dynavax Technologies Corporation,0001029142
1773751,HIMS,"HIMS & HERS HEALTH, INC.",0001773751
912752,SBGI,"SINCLAIR BROADCAST GROUP, INC.",0000912752
1332174,GSG,iShares S&P GSCI Commodity-Indexed Trust,0001332174
1163739,NBR,NABORS INDUSTRIES LTD.,0001163739
899460,MNKD,MannKind Corporation,0000899460
1326380,GME,GameStop Corp.,0001326380
1673504,SSDT,ATLANTIS GLORY INC.,0001673504
1708035,ECVT,Ecovyst Inc.,0001708035
1605607,PGRE,"PARAMOUNT GROUP, INC.",0001605607
708818,NXGN,"NEXTGEN HEALTHCARE, INC.",0000708818
1846576,FIGS,"FIGS, Inc.",0001846576
1345126,CODI,COMPASS DIVERSIFIED HOLDINGS,0001345126
1630627,TMCI,"Treace Medical Concepts, Inc.",0001630627
1050377,CNXN,"PC CONNECTION, INC.",0001050377
799233,HTLD,HEARTLAND EXPRESS INC,0000799233
1726978,GSHD,"GOOSEHEAD INSURANCE, INC.",0001726978
1496099,NMFC,New Mountain Finance Corporation,0001496099
1338940,PERI,Perion Network Ltd.,0001338940
842633,TRS,TRIMAS CORPORATION,0000842633
845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORPORATION,0000845877
1737953,REPL,"REPLIMUNE GROUP, INC.",0001737953
1623715,IMGO,"Imago BioSciences, Inc.",0001623715
1577526,AI,"C3.ai, Inc.",0001577526
1490906,CFFN,"Capitol Federal Financial, Inc.",0001490906
1361538,PRIM,Primoris Services Corporation,0001361538
1350653,ATEC,"ALPHATEC HOLDINGS, INC.",0001350653
945394,SVC,SERVICE PROPERTIES TRUST,0000945394
854775,DGII,DIGI INTERNATIONAL INC.,0000854775
1809122,CVAC,CureVac N.V.,0001809122
1580808,ATEN,"A10 NETWORKS, INC.",0001580808
1022408,PLUS,ePlus inc.,0001022408
1645569,DICE,"DICE THERAPEUTICS, INC.",0001645569
1654151,DCPH,"DECIPHERA PHARMACEUTICALS, INC.",0001654151
94344,STC,STEWART INFORMATION SERVICES CORP,0000094344
1379041,EIG,"EMPLOYERS HOLDINGS, INC.",0001379041
1756607,EQX,EQUINOX GOLD CORP.,0001756607
1761312,PLMR,"Palomar Holdings, Inc.",0001761312
896841,AVID,"Avid Technology, Inc.",0000896841
1881487,ACDC,ProFrac Holding Corp.,0001881487
1069530,SAVA,"Cassava Sciences, Inc.",0001069530
97134,TNC,TENNANT CO,0000097134
1528930,FRG,"Franchise Group, Inc.",0001528930
1481582,RYI,RYERSON HOLDING CORPORATION,0001481582
4457,UHAL,U-Haul Holding Company,0000004457
1342338,HIMX,"Himax Technologies, Inc.",0001342338
1590976,MBUU,"MALIBU BOATS, INC.",0001590976
1478320,ADPT,ADAPTIVE BIOTECHNOLOGIES CORPORATION,0001478320
1045986,FORTY,FORMULA SYSTEMS (1985) LTD,0001045986
1541401,ESRT,"EMPIRE STATE REALTY TRUST, INC.",0001541401
887359,VCEL,VERICEL CORPORATION,0000887359
1484612,OM,"Outset Medical, Inc.",0001484612
49754,DIN,"Dine Brands Global, Inc.",0000049754
1368265,CLNE,CLEAN ENERGY FUELS CORP.,0001368265
930420,KFRC,Kforce Inc,0000930420
3499,ALX,ALEXANDERS INC,0000003499
705432,SBSI,"SOUTHSIDE BANCSHARES, INC.",0000705432
1788882,ROOT,"ROOT, INC.",0001788882
923120,GBX,GREENBRIER COMPANIES INC,0000923120
60714,LXU,"LSB Industries, Inc.",0000060714
1257640,KRO,"KRONOS WORLDWIDE, INC.",0001257640
1042776,PDM,"Piedmont Office Realty Trust, Inc.",0001042776
1077183,NEO,"NEOGENOMICS, INC.",0001077183
63296,MATW,MATTHEWS INTERNATIONAL CORP,0000063296
1743881,BBIO,"BridgeBio Pharma, Inc.",0001743881
1700849,VADP,Vado Corp.,0001700849
1347426,BMA,Macro Bank Inc.,0001347426
1834494,MLNK,"MeridianLink, Inc.",0001834494
879526,WNC,WABASH NATIONAL CORPORATION,0000879526
1758766,STEM,"STEM, INC.",0001758766
1082038,DRRX,DURECT CORP,0001082038
1421517,ERII,"Energy Recovery, Inc.",0001421517
1831840,SEMR,"Semrush Holdings, Inc.",0001831840
1625791,KRNT,KORNIT DIGITAL LTD.,0001625791
821026,ANDE,"ANDERSONS, INC.",0000821026
43196,GTN,GRAY TELEVISION INC,0000043196
1392972,PRO,"PROS HOLDINGS, INC.",0001392972
1005817,TMP,Tompkins Financial Corp,0001005817
832428,SSP,THE E.W. SCRIPPS COMPANY,0000832428
877422,SPTN,SPARTANNASH COMPANY,0000877422
6845,APOG,"APOGEE ENTERPRISES, INC.",0000006845
886163,LGND,LIGAND PHARMACEUTICALS INCORPORATED,0000886163
1503584,CMRE,Costamare Inc.,0001503584
1842912,HERA,FTAC HERA ACQUISITION CORP.,0001842912
1111863,SWIR,"SIERRA WIRELESS, INC",0001111863
1369241,DAC,DANAOS CORPORATION,0001369241
1803696,ADEA,ADEIA INC.,0001803696
1828318,ENVX,Enovix Corporation,0001828318
1434614,SAND,Sandstorm Gold Ltd.,0001434614
1828608,CPUH,Compute Health Acquisition Corp.,0001828608
1813814,MNMD,Mind Medicine (MindMed) Inc.,0001813814
1141103,CCRN,"CROSS COUNTRY HEALTHCARE, INC",0001141103
1071255,GDEN,"GOLDEN ENTERTAINMENT, INC.",0001071255
1323468,GLP,Global Partners LP,0001323468
67347,MOD,MODINE MANUFACTURING CO,0000067347
922864,AIV,Apartment Investment and Management Company,0000922864
1828723,AMPS,"ALTUS POWER, INC.",0001828723
1810739,RADI,"Radius Global Infrastructure, Inc.",0001810739
866829,HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",0000866829
1762301,FVRR,Fiverr International Ltd.,0001762301
1664710,KROS,"KEROS THERAPEUTICS, INC.",0001664710
1172358,DMLP,"Dorchester Minerals, L.P.",0001172358
1609804,OEC,ORION ENGINEERED CARBONS S.A.,0001609804
1866633,CCSI,"Consensus Cloud Solutions, Inc.",0001866633
1231346,SA,Seabridge Gold Inc.,0001231346
1647639,UPST,"Upstart Holdings, Inc.",0001647639
1730430,KNSA,"Kiniksa Pharmaceuticals, Ltd.",0001730430
1357450,HOLI,HOLLYSYS AUTOMATION TECHNOLOGIES LTD.,0001357450
1354327,PGTI,"PGT Innovations, Inc.",0001354327
1557127,USER,"UserTesting, Inc.",0001557127
896264,USNA,"USANA HEALTH SCIENCES, INC.",0000896264
1466538,COWN,Cowen Inc.,0001466538
1620393,NXRT,"NexPoint Residential Trust, Inc.",0001620393
1861795,DH,Definitive Healthcare Corp.,0001861795
1049782,BRKL,BROOKLINE BANCORP INC,0001049782
1434316,FATE,"FATE THERAPEUTICS, INC.",0001434316
1823794,ARKO,ARKO Corp.,0001823794
701288,ATRI,Atrion Corporation,0000701288
1829959,DCBO,DOCEBO INC.,0001829959
1692412,PLYA,Playa Hotels & Resorts N.V.,0001692412
1437352,EVBG,"Everbridge, Inc.",0001437352
1747079,BALY,Bally’s Corporation,0001747079
1590560,QURE,uniQure N.V.,0001590560
1739936,MNTV,Momentive Global Inc.,0001739936
790816,BDN,Brandywine Realty Trust,0000790816
1669779,CWH,"CAMPING WORLD HOLDINGS, INC.",0001669779
1046025,HFWA,HERITAGE FINANCIAL CORP,0001046025
1673985,ASIX,AdvanSix Inc.,0001673985
1385280,CNK,"Cinemark Holdings, Inc.",0001385280
885978,USPH,U S PHYSICAL THERAPY INC NV,0000885978
57131,LZB,LA-Z-BOY INCORPORATED,0000057131
1789832,HESM,Hess Midstream LP,0001789832
1169770,BANC,"BANC OF CALIFORNIA, INC.",0001169770
910638,DDD,3D SYSTEMS CORPORATION,0000910638
1844224,FREY,FREYR Battery,0001844224
1120914,PDFS,"PDF SOLUTIONS, INC.",0001120914
1819881,PAYA,Paya Holdings Inc.,0001819881
1341335,FSM,FORTUNA SILVER MINES INC,0001341335
810136,PLAB,"PHOTRONICS, INC.",0000810136
1557746,ACRS,"Aclaris Therapeutics, Inc.",0001557746
1657788,KRP,"Kimbell Royalty Partners, LP",0001657788
1680056,ORLA,ORLA MINING LTD.,0001680056
1808834,PRG,"PROG HOLDINGS, INC.",0001808834
8947,AZZ,AZZ Inc.,0000008947
1273685,NYMT,"NEW YORK MORTGAGE TRUST, INC.",0001273685
1569187,AHH,"ARMADA HOFFLER PROPERTIES, INC.",0001569187
885740,SPNS,SAPIENS INTERNATIONAL CORP N V,0000885740
1737927,CGC,Canopy Growth Corporation,0001737927
1680247,PUMP,ProPetro Holding Corp.,0001680247
946647,PFC,Premier Financial Corp.,0000946647
1499543,NOAH,Noah Holdings Ltd,0001499543
1273931,MGI,"MONEYGRAM INTERNATIONAL, INC.",0001273931
1425205,IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",0001425205
1734342,AMTB,Amerant Bancorp Inc.,0001734342
1431695,OLO,Olo Inc.,0001431695
1046568,PRDO,PERDOCEO EDUCATION CORP,0001046568
743238,SHYF,"SHYFT GROUP, INC.",0000743238
1334933,UEC,URANIUM ENERGY CORP,0001334933
1834376,INNV,InnovAge Holding Corp.,0001834376
1519061,TSE,Trinseo PLC,0001519061
1674335,JELD,"JELD-WEN Holding, Inc.",0001674335
1635984,NWLI,"NATIONAL WESTERN LIFE GROUP, INC.",0001635984
1018979,AMSF,"AMERISAFE, INC.",0001018979
1109138,CAMT,Camtek Ltd.,0001109138
1743907,SNCY,"Sun Country Airlines Holdings, Inc.",0001743907
1267565,COLL,"Collegium Pharmaceutical, Inc.",0001267565
1679363,MORF,"MORPHIC HOLDING, INC.",0001679363
1158895,LMAT,"LEMAITRE VASCULAR, INC.",0001158895
1683606,CARS,Cars.com Inc.,0001683606
1013605,PDS,PRECISION DRILLING CORPORATION,0001013605
1868995,CINT,CI&T Inc,0001868995
790526,RDNT,"RadNet, Inc.",0000790526
70487,NRC,National Research Corporation,0000070487
855654,IMGN,"ImmunoGen, Inc.",0000855654
1517413,FSLY,"FASTLY, INC.",0001517413
1062231,AXL,"AMERICAN AXLE & MANUFACTURING HOLDINGS, INC",0001062231
1576018,SPNT,SIRIUSPOINT LTD.,0001576018
886128,FCEL,"FUELCELL ENERGY, INC.",0000886128
1840574,VERV,"VERVE THERAPEUTICS, INC.",0001840574
1725160,ZNTL,"Zentalis Pharmaceuticals, Inc.",0001725160
1590877,RGNX,REGENXBIO Inc.,0001590877
712771,CNOB,"ConnectOne Bancorp, Inc.",0000712771
351834,STKL,SUNOPTA INC.,0000351834
1017480,HIBB,"HIBBETT, INC.",0001017480
1841156,PAY,"Paymentus Holdings, Inc.",0001841156
69633,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",0000069633
1005210,SPH,SUBURBAN PROPANE PARTNERS LP,0001005210
1563190,COMP,"COMPASS, INC.",0001563190
792987,ASTE,"Astec Industries, Inc.",0000792987
1804591,ME,23ANDME HOLDING CO.,0001804591
1177648,ENTA,"ENANTA PHARMACEUTICALS, INC",0001177648
1464790,RILY,"B. RILEY FINANCIAL, INC.",0001464790
1127703,PRA,ProAssurance Corporation,0001127703
1706946,SPCE,"Virgin Galactic Holdings, Inc.",0001706946
1859285,HRT,HireRight Holdings Corp,0001859285
103145,VECO,VEECO INSTRUMENTS INC.,0000103145
1005229,CMCO,COLUMBUS McKINNON CORP,0001005229
863436,BHE,"BENCHMARK ELECTRONICS, INC.",0000863436
1042893,DRQ,"DRIL-QUIP, INC.",0001042893
899751,TWI,"TITAN INTERNATIONAL, INC.",0000899751
1823000,CONX,CONX Corp.,0001823000
1656472,CRON,CRONOS GROUP INC.,0001656472
880117,JBSS,SANFILIPPO JOHN B & SON INC,0000880117
1857475,DOLE,Dole plc,0001857475
731012,HCSG,"HEALTHCARE SERVICES GROUP, INC.",0000731012
1124524,CYRX,"CRYOPORT, INC.",0001124524
1439095,MRC,MRC GLOBAL INC.,0001439095
1400891,IHRT,"IHEARTMEDIA, INC.",0001400891
1512920,SII,Sprott Inc.,0001512920
1788999,XPER,XPERI INC.,0001788999
1782999,PRTC,PURETECH HEALTH PLC,0001782999
907254,BFS,"SAUL CENTERS, INC.",0000907254
1761612,BCYC,Bicycle Therapeutics plc,0001761612
921582,IMAX,IMAX Corporation,0000921582
1693256,WTTR,"SELECT ENERGY SERVICES, INC.",0001693256
1631569,CHCT,Community Healthcare Trust Inc,0001631569
95029,RGR,"STURM, RUGER & COMPANY, INC.",0000095029
1080014,INVA,"INNOVIVA, INC.",0001080014
1317945,OFLX,"Omega Flex, Inc.",0001317945
874238,STRL,"STERLING INFRASTRUCTURE, INC.",0000874238
1599901,RNA,"Avidity Biosciences, Inc.",0001599901
1611282,BABY,"PishPosh, Inc.",0001611282
1477815,SG,"SWEETGREEN, INC.",0001477815
215466,CDE,"COEUR MINING, INC.",0000215466
1053706,CRAI,"CRA International, Inc.",0001053706
1409171,TITN,TITAN MACHINERY INC.,0001409171
1717161,CEPU,Central Puerto S.A.,0001717161
1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC.",0001308208
1063259,DNN,DENISON MINES CORP.,0001063259
1659520,SILV,SilverCrest Metals Inc.,0001659520
1935979,BHVN,Biohaven Ltd.,0001935979
1386278,GDOT,GREEN DOT CORP,0001386278
724004,MLAB,MESA LABORATORIES INC CO,0000724004
1094366,RDWR,RADWARE LTD.,0001094366
1748824,BSIG,BRIGHTSPHEREInvestment Group Inc.,0001748824
1000229,CLB,CORE LABORATORIES N.V.,0001000229
1677703,CNDT,CONDUENT INC,0001677703
1600620,AUPH,Aurinia Pharmaceuticals Inc.,0001600620
1452857,SPLP,STEEL PARTNERS HOLDINGS L.P.,0001452857
110471,WWW,WOLVERINE WORLD WIDE INC DE,0000110471
846901,LBAI,"LAKELAND BANCORP, INC",0000846901
793733,SKYW,SKYWEST INC,0000793733
1000694,NVAX,"NOVAVAX, INC.",0001000694
1847584,WKME,WalkMe Ltd.,0001847584
1683695,IMXI,"INTERNATIONAL MONEY EXPRESS, INC.",0001683695
1642122,AC,"ASSOCIATED CAPITAL GROUP, INC.",0001642122
1739614,INBX,"INHIBRX, INC.",0001739614
1581804,NVGS,NAVIGATOR HOLDINGS LTD.,0001581804
1806201,LPRO,OPEN LENDING CORPORATION,0001806201
1674930,FLGT,"FULGENT GENETICS, INC.",0001674930
1091748,ARGO,"ARGO GROUP INTERNATIONAL HOLDINGS, LTD.",0001091748
1857910,DRFS,"Dr. FOODS, Inc.",0001857910
1830392,PNTM,Pontem Corp,0001830392
1488813,CUBI,"Customers Bancorp, Inc.",0001488813
1517396,SSYS,STRATASYS LTD.,0001517396
1731289,NKLA,Nikola Corporation,0001731289
1691421,LMND,"Lemonade, Inc.",0001691421
945114,GIC,Global Industrial Company,0000945114
1631596,KREF,KKR Real Estate Finance Trust Inc.,0001631596
1838337,APGB,APOLLO STRATEGIC GROWTH CAPITAL II,0001838337
704562,CDMO,"AVID BIOSERVICES, INC.",0000704562
1425450,KIDS,OrthoPediatrics Corp,0001425450
1868941,FLNC,"Fluence Energy, Inc.",0001868941
1047335,NHC,NATIONAL HEALTHCARE CORP,0001047335
1701051,WOW,"WideOpenWest, Inc.",0001701051
830524,CCF,CHASE CORPORATION,0000830524
912603,SCHN,"SCHNITZER STEEL INDUSTRIES, INC.",0000912603
1259942,BLU,BELLUS HEALTH INC.,0001259942
1524741,SLCA,"U.S. Silica Holdings, Inc.",0001524741
908315,WINA,WINMARK CORPORATION,0000908315
1702750,BY,"Byline Bancorp, Inc.",0001702750
1409970,LC,LendingClub Corporation,0001409970
1768259,GOTU,Gaotu Techedu Inc.,0001768259
1687221,REVG,"REV Group, Inc.",0001687221
1652499,CNTTQ,CANNTRUST HOLDINGS INC.,0001652499
14707,CAL,"CALERES, INC",0000014707
1038572,CBD,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,0001038572
1287213,PLOW,"DOUGLAS DYNAMICS, INC",0001287213
1468091,VEON,VEON Ltd.,0001468091
935419,RICK,"RCI HOSPITALITY HOLDINGS, INC.",0000935419
1768267,CRNC,CERENCE INC.,0001768267
914156,UFPT,UFP TECHNOLOGIES INC,0000914156
1393584,AMWL,American Well Corporation,0001393584
1464591,GPRK,GEOPARK LIMITED,0001464591
944809,OPK,"OPKO Health, Inc.",0000944809
913059,BBAR,Banco BBVA Argentina S.A.,0000913059
77159,ROCC,RANGER OIL CORPORATION,0000077159
1717547,BRSP,"BRIGHTSPIRE CAPITAL, INC.",0001717547
842183,RPT,RPT Realty,0000842183
1370053,ANAB,"ANAPTYSBIO, INC",0001370053
1846510,MCG,Soho House & Co Inc.,0001846510
1708176,HOFV,Hall of Fame Resort & Entertainment Co,0001708176
1516912,OBNK,"Origin Bancorp, Inc.",0001516912
1527590,RC,READY CAPITAL CORPORATION,0001527590
798359,CSR,CENTERSPACE,0000798359
1758488,OSW,OneSpaWorld Holdings Limited,0001758488
794619,AMWD,American Woodmark Corp,0000794619
1854587,CLBT,Cellebrite DI Ltd.,0001854587
1643269,SUMO,"Sumo Logic, Inc.",0001643269
1598428,TMST,TIMKENSTEEL CORPORATION,0001598428
61398,TELL,TELLURIAN INC. DE,0000061398
1499505,AGRO,Adecoagro S.A.,0001499505
1737287,ALLO,"Allogene Therapeutics, Inc.",0001737287
1050825,SCS,STEELCASE INC,0001050825
1802974,AVO,"MISSION PRODUCE, INC.",0001802974
1658247,CRNX,"Crinetics Pharmaceuticals, Inc.",0001658247
1059262,SP,SP Plus Corporation,0001059262
1655210,BYND,"BEYOND MEAT, INC.",0001655210
1597313,VRAY,"ViewRay, Inc.",0001597313
1423774,ZUO,"Zuora, Inc",0001423774
1395213,EDN,EDENOR,0001395213
1413837,FFWM,FIRST FOUNDATION INC.,0001413837
350852,CTBI,COMMUNITY TRUST BANCORP INC KY,0000350852
930236,RWT,"REDWOOD TRUST, INC.",0000930236
354963,SHEN,SHENANDOAH TELECOMMUNICATIONS COMPANY,0000354963
921557,RBCAA,"REPUBLIC BANCORP, INC.",0000921557
1422143,KURA,"KURA ONCOLOGY, INC.",0001422143
1583107,TBPH,"THERAVANCE BIOPHARMA, INC.",0001583107
1605810,ULNV,"PORTER HOLDING INTERNATIONAL, INC.",0001605810
737468,WASH,Washington Trust Bancorp Inc,0000737468
755001,UTL,UNITIL CORPORATION,0000755001
1528129,LPI,"Vital Energy, Inc.",0001528129
1604665,WLKP,Westlake Chemical Partners LP,0001604665
1616736,ALPC,Alpha Investment Inc.,0001616736
1831907,MYTE,MYT NETHERLANDS PARENT B.V.,0001831907
1690820,CVNA,CARVANA CO.,0001690820
1830033,PCT,"PureCycle Technologies, Inc.",0001830033
1614178,YEXT,"YEXT, INC.",0001614178
1828811,LICY,LI-CYCLE HOLDINGS CORP.,0001828811
1034957,CRESY,Cresud Inc.,0001034957
1789940,FWRG,"First Watch Restaurant Group, Inc.",0001789940
69488,MYE,"Myers Industries, Inc.",0000069488
886744,GERN,GERON CORP,0000886744
1652535,ICHR,"ICHOR HOLDINGS, LTD.",0001652535
1620459,JRVR,"JAMES RIVER GROUP HOLDINGS, LTD.",0001620459
1512762,CHRS,"Coherus BioSciences, Inc.",0001512762
1500435,GPRO,"GOPRO, INC.",0001500435
1368514,ADMA,"ADMA BIOLOGICS, INC.",0001368514
78814,PBI,PITNEY BOWES INC,0000078814
318300,PEBO,PEOPLES BANCORP INC.,0000318300
1353538,APGT,"Appgate, Inc.",0001353538
1085913,FMCB,FARMERS & MERCHANTS BANCORP,0001085913
82020,USLM,UNITED STATES LIME & MINERALS INC,0000082020
1655050,BCSF,"BAIN CAPITAL SPECIALTY FINANCE, INC.",0001655050
876779,MGIC,MAGIC SOFTWARE ENTERPRISES LTD,0000876779
1713930,NEXA,NEXA RESOURCES S.A,0001713930
1681622,VREX,VAREX IMAGING CORPORATION,0001681622
1117297,QNST,"QuinStreet, Inc.",0001117297
1796898,MAXN,"Maxeon Solar Technologies, Ltd.",0001796898
854560,GSBC,"GREAT SOUTHERN BANCORP, INC.",0000854560
27996,DLX,DELUXE CORPORATION,0000027996
1563568,EVTV,"ENVIROTECH VEHICLES, INC.",0001563568
1278027,BGS,"B&G FOODS, INC.",0001278027
1846069,KIND,"Nextdoor Holdings, Inc",0001846069
1406587,FOR,FORESTAR GROUP INC.,0001406587
72573,MOV,"MOVADO GROUP, INC.",0000072573
1820630,PTRA,Proterra Inc,0001820630
1806952,LYEL,"Lyell Immunopharma, Inc.",0001806952
1333274,MERC,MERCER INTERNATIONAL INC.,0001333274
1734713,BV,"BrightView Holdings, Inc.",0001734713
1423221,NX,QUANEX BUILDING PRODUCTS CORPORATION,0001423221
1029800,UBP,URSTADT BIDDLE PROPERTIES INC,0001029800
46250,HWKN,"HAWKINS, INC.",0000046250
1544206,CGBD,"Carlyle Secured Lending, Inc.",0001544206
752642,UMH,"UMH PROPERTIES, INC.",0000752642
874501,AMBC,"AMBAC FINANCIAL GROUP, INC.",0000874501
93389,SMP,"Standard Motor Products, Inc.",0000093389
1130713,OSTK,"OVERSTOCK.COM, INC.",0001130713
1053352,HTBK,HERITAGE COMMERCE CORP,0001053352
357173,OSBC,OLD SECOND BANCORP INC,0000357173
